2023-05-03 18:55:17.965678,1,day,IERS2010 latitude +42.3359 N longitude 177.4992 E elevation 422044.5 m,32.57327651977539,30.3072452545166,1013.4912109375,"{'roll': 0.0, 'pitch': 0.0, 'yaw': 0.0}","{'x': 13.686124801635742, 'y': 5.153548717498779, 'z': 11.117637634277344}"
2023-05-03 18:55:29.550877,2,day,IERS2010 latitude +41.8769 N longitude 178.3785 E elevation 421917.8 m,31.61314582824707,30.126728057861328,1013.45361328125,"{'roll': 2.3944141673281187, 'pitch': 1.42245583687709, 'yaw': 359.2207914755566}","{'x': 22.464113235473633, 'y': 8.430949211120605, 'z': 18.11076545715332}"
2023-05-03 18:55:41.090271,3,day,IERS2010 latitude +41.4577 N longitude 179.1581 E elevation 421802.4 m,31.61314582824707,30.031879425048828,1013.45703125,"{'roll': 3.737183681262551, 'pitch': 2.351059968458286, 'yaw': 359.68847048292236}","{'x': 27.80454444885254, 'y': 10.523237228393555, 'z': 22.52431297302246}"
2023-05-03 18:55:52.680251,4,day,IERS2010 latitude +41.0342 N longitude 179.9240 E elevation 421686.2 m,32.39547348022461,30.14508628845215,1013.418212890625,"{'roll': 6.922760431381226, 'pitch': 3.196096522100964, 'yaw': 358.19519081371584}","{'x': 31.460693359375, 'y': 11.600435256958008, 'z': 25.22410011291504}"
2023-05-03 18:56:04.371075,5,day,IERS2010 latitude +40.6025 N longitude -179.3162 E elevation 421568.1 m,32.022090911865234,29.903377532958984,1013.42138671875,"{'roll': 7.188494917456096, 'pitch': 4.764171778639315, 'yaw': 359.0501734034505}","{'x': 33.97591018676758, 'y': 12.547030448913574, 'z': 26.976308822631836}"
2023-05-03 18:56:15.882039,6,day,IERS2010 latitude +40.1617 N longitude -178.5608 E elevation 421447.9 m,31.826507568359375,30.06859588623047,1013.427490234375,"{'roll': 7.406244763290688, 'pitch': 4.572511121000057, 'yaw': 359.27992949454637}","{'x': 35.349205017089844, 'y': 13.014153480529785, 'z': 28.193906784057617}"
2023-05-03 18:56:27.383674,7,day,IERS2010 latitude +39.7223 N longitude -177.8271 E elevation 421328.5 m,32.03987121582031,30.1695613861084,1013.43896484375,"{'roll': 8.545382005518121, 'pitch': 5.689263698883243, 'yaw': 358.6855249715892}","{'x': 36.34567642211914, 'y': 13.250093460083008, 'z': 28.523876190185547}"
2023-05-03 18:56:38.844070,8,day,IERS2010 latitude +39.2781 N longitude -177.1041 E elevation 421208.4 m,31.826507568359375,30.041059494018555,1013.440185546875,"{'roll': 12.529000192695202, 'pitch': 7.487885160666203, 'yaw': 358.9033198539836}","{'x': 37.05551528930664, 'y': 13.556135177612305, 'z': 29.142362594604492}"
2023-05-03 18:56:50.135758,9,day,IERS2010 latitude +38.8303 N longitude -176.3931 E elevation 421087.8 m,31.96875,30.32866096496582,1013.455078125,"{'roll': 13.272070986652876, 'pitch': 9.804036459163378, 'yaw': 358.1309001640492}","{'x': 37.30649948120117, 'y': 13.481146812438965, 'z': 29.070085525512695}"
2023-05-03 18:57:01.453454,10,day,IERS2010 latitude +38.3843 N longitude -175.7019 E elevation 420968.2 m,31.950969696044922,30.090011596679688,1013.441162109375,"{'roll': 12.713981352213011, 'pitch': 10.526522770509926, 'yaw': 358.0286340894841}","{'x': 37.55359649658203, 'y': 13.09044361114502, 'z': 29.2402286529541}"
2023-05-03 18:57:12.738903,11,day,IERS2010 latitude +37.9327 N longitude -175.0182 E elevation 420847.8 m,32.55549621582031,30.47858238220215,1013.444580078125,"{'roll': 12.215147877691239, 'pitch': 10.543126960382226, 'yaw': 357.34480344718867}","{'x': 37.8067626953125, 'y': 13.23124885559082, 'z': 28.88534927368164}"
2023-05-03 18:57:24.021241,12,day,IERS2010 latitude +37.4782 N longitude -174.3458 E elevation 420727.3 m,32.217674255371094,30.40209197998047,1013.43603515625,"{'roll': 11.888892792928178, 'pitch': 11.530750970024913, 'yaw': 356.67127678558643}","{'x': 37.92136764526367, 'y': 12.953696250915527, 'z': 28.903413772583008}"
2023-05-03 18:57:35.286638,13,day,IERS2010 latitude +37.0188 N longitude -173.6813 E elevation 420606.1 m,32.55549621582031,30.22769546508789,1013.434326171875,"{'roll': 12.252293861492353, 'pitch': 12.961257252055923, 'yaw': 357.5362271826411}","{'x': 37.9463996887207, 'y': 12.79798698425293, 'z': 28.5163516998291}"
2023-05-03 18:57:46.567560,14,day,IERS2010 latitude +36.5562 N longitude -173.0267 E elevation 420484.9 m,31.897628784179688,30.215456008911133,1013.472412109375,"{'roll': 14.530611034629533, 'pitch': 14.189945958265039, 'yaw': 357.36364900632583}","{'x': 37.95833206176758, 'y': 12.502610206604004, 'z': 28.32767105102539}"
2023-05-03 18:57:57.844005,15,day,IERS2010 latitude +36.0890 N longitude -172.3800 E elevation 420363.3 m,31.648706436157227,29.814647674560547,1013.46728515625,"{'roll': 15.38389461480818, 'pitch': 14.207375747253266, 'yaw': 356.26638423880513}","{'x': 37.99518966674805, 'y': 12.309478759765625, 'z': 27.921234130859375}"
2023-05-03 18:58:09.144088,16,day,IERS2010 latitude +35.6176 N longitude -171.7411 E elevation 420241.4 m,31.79094696044922,30.255231857299805,1013.475341796875,"{'roll': 14.278521558969057, 'pitch': 14.407618110697822, 'yaw': 356.69208111491145}","{'x': 38.155738830566406, 'y': 12.430869102478027, 'z': 27.91779327392578}"
